BALANCE,PURCHASES,PURCHASES_FREQUENCY,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,PURCHASES_TRX,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,Cluster,t-SNE 1,t-SNE 2,t-SNE 3
171.616134,4996.17,0.833333,4726.17,270.0,35,0.0,4500.0,4736.750346,Outlier_2,12.430029,3.3703756,2.837089
3478.592472,0.0,0.0,0.0,0.0,0,3757.973335,4000.0,611.537657,Outlier_2,-3.5775766,16.946392,-0.20123844
3391.70218,38902.71,1.0,33803.84,5098.87,195,0.0,18000.0,35843.62593,Outlier_1,19.907227,8.798974,-1.0080215
1013.728552,3209.62,1.0,2797.99,411.63,32,953.600788,6000.0,4176.325274,Outlier_2,10.215084,1.6742483,1.809298
5344.347568,270.02,0.083333,270.02,0.0,2,139.701781,6000.0,1467.932074,Outlier_2,-1.4061868,12.175114,-8.502256
350.378913,3263.48,0.583333,3263.48,0.0,25,0.0,7500.0,4547.760665,Outlier_2,9.859785,1.6521842,3.978078
4954.880195,281.31,0.416667,0.0,281.31,5,3056.622746,5500.0,1442.246195,Outlier_3,2.5615346,9.051911,-9.044466
1670.146578,3420.97,0.25,3420.97,0.0,31,0.0,2700.0,1164.552612,Outlier_2,1.6590807,-0.5153472,0.97714216
1034.555485,5787.66,0.833333,5093.0,694.66,63,0.0,2700.0,5651.220766,Outlier_2,13.476025,3.2611408,1.4982346
502.653982,4748.5,1.0,1845.75,2902.75,82,0.0,12000.0,4517.823754,Outlier_2,17.489521,1.5598353,-2.6184394
1216.570617,5140.49,1.0,4882.68,257.81,57,0.0,4500.0,5671.221416,Outlier_2,13.210017,3.5647292,1.5111988
7611.152584,3707.79,0.666667,3707.79,0.0,57,0.0,12000.0,4610.460803,Outlier_3,10.987568,7.6247787,-3.2726967
8159.168439,2453.07,1.0,1845.55,607.52,42,3278.461198,15000.0,1698.958527,Outlier_3,9.663503,9.137887,-5.68383
2876.009336,152.61,0.333333,152.61,0.0,2,3719.650168,4000.0,248.342971,Outlier_2,-4.757153,15.456624,-1.6611452
7339.943073,0.0,0.0,0.0,0.0,0,9123.485636,9000.0,1314.192386,Outlier_3,4.855185,16.806084,0.87027586
3515.039029,2924.08,1.0,1385.29,1538.79,85,7867.732492,4000.0,10693.27843,Outlier_2,9.201816,10.077387,3.5648696
30.525356,384.95,0.333333,384.95,0.0,4,0.0,14500.0,498.165923,Outlier_2,7.645671,-1.0565937,11.09903
1283.280303,0.0,0.0,0.0,0.0,0,5790.59647,3000.0,4073.172497,Outlier_2,-0.640006,14.644339,7.1073937
5269.72399,682.57,0.416667,669.47,13.1,9,0.0,7000.0,1771.172074,Outlier_2,2.0636227,8.245061,-5.1508527
314.507915,3492.21,0.583333,3195.21,297.0,13,0.0,8500.0,4089.583027,Outlier_2,9.455245,1.2392547,4.22649
2150.212841,4096.08,1.0,3238.27,857.81,45,0.0,8500.0,587.669772,Outlier_2,10.202916,3.6261861,-1.2638333
3454.094319,31299.35,1.0,19064.3,12235.05,121,0.0,7500.0,22542.58705,Outlier_1,19.583416,8.307787,-1.8687506
5148.625027,0.0,0.0,0.0,0.0,0,4042.791779,6500.0,1274.60362,Outlier_3,0.22773044,16.225111,-3.4534445
1698.369764,0.0,0.0,0.0,0.0,0,2253.381516,4500.0,5512.828223,Outlier_2,-1.0016274,9.764394,6.9425097
246.864346,2995.55,1.0,2301.11,694.44,35,0.0,6000.0,2734.138816,Outlier_2,10.07988,-0.8455606,1.0665082
2004.914139,3628.29,1.0,1937.35,1690.94,73,0.0,11500.0,1718.220924,Outlier_2,12.794043,3.5209165,-4.1430154
2388.030134,3832.98,1.0,2004.03,1828.95,90,1441.065248,11000.0,5990.39237,Outlier_2,14.083705,3.314476,-3.6530714
8953.743398,254.85,0.333333,83.97,170.88,5,0.0,12000.0,2105.588422,Outlier_3,5.246529,11.784518,-4.467994
1039.88038,93.24,1.0,0.0,93.24,12,5465.141893,5000.0,5293.609266,Outlier_2,-0.6056447,1.2949965,-11.344911
7919.563494,85.54,0.222222,0.0,85.54,2,9945.280243,10000.0,1594.977158,Outlier_3,5.198492,16.752798,1.0523161
4707.131609,7066.08,0.583333,4534.03,2532.05,87,5192.290154,10000.0,5352.856606,Outlier_3,15.397167,4.775467,-3.5155215
392.667425,4015.23,1.0,4015.23,0.0,26,0.0,7500.0,3189.923177,Outlier_2,10.941293,1.861015,2.909386
7533.854422,5253.06,0.916667,3096.1,2156.96,78,0.0,20500.0,1790.394949,Outlier_3,13.42137,7.5391006,-4.812363
5329.544052,1651.64,0.416667,1088.79,562.85,18,0.0,5500.0,1587.462442,Outlier_2,2.1535394,7.5663886,-6.0545344
5867.560972,609.0,0.583333,109.06,499.94,11,3397.577504,7000.0,1498.619792,Outlier_3,4.8466287,9.517772,-8.2801075
7499.30365,350.57,0.083333,350.57,0.0,3,948.293789,7500.0,1326.434054,Outlier_3,2.8439693,14.57876,-7.0756216
4977.237859,61.99,0.083333,61.99,0.0,1,7448.32932,6500.0,6850.235626,Outlier_3,3.8776433,14.609175,4.2283754
1220.493289,0.0,0.0,0.0,0.0,0,5607.394437,6000.0,566.644234,Outlier_2,-1.8294016,16.86392,2.6568954
4530.639094,0.0,0.0,0.0,0.0,0,3162.719581,8000.0,995.539176,Outlier_3,-0.41568968,14.676968,-3.362333
3529.587012,0.0,0.0,0.0,0.0,0,3969.324981,9000.0,3603.147293,Outlier_3,0.14724013,13.34596,0.97627205
5052.910787,1062.63,0.916667,343.15,719.48,29,2687.982848,6000.0,917.236699,Outlier_3,6.344394,6.244999,-7.2437553
11670.17985,4872.6,1.0,0.0,4872.6,52,0.0,11500.0,5031.032515,Outlier_3,13.911184,7.198091,-6.3897347
5505.828486,0.0,0.0,0.0,0.0,0,193.187682,6000.0,1355.058674,Outlier_2,-1.3217101,12.457127,-8.459096
2843.394382,0.0,0.0,0.0,0.0,0,3133.305504,6000.0,680.388185,Outlier_2,-2.8682075,14.753704,-0.7046746
2391.214539,4186.49,1.0,3313.0,873.49,50,0.0,4000.0,2710.98198,Outlier_2,11.727469,2.821826,0.0057813665
5193.415429,3584.8,1.0,2204.52,1380.28,52,0.0,15500.0,1734.349114,Outlier_3,10.654026,6.0535088,-4.293891
1232.292951,0.0,0.0,0.0,0.0,0,5184.090716,4500.0,6050.865303,Outlier_2,0.69459593,13.7038765,6.9497604
279.253475,3243.86,1.0,3002.52,241.34,33,0.0,8500.0,3105.312146,Outlier_2,10.646567,0.73186415,3.1839068
1917.441126,12617.19,0.333333,76.19,12541.0,5,0.0,15000.0,13733.55783,Outlier_1,19.66949,6.374793,-5.132525
7445.228843,1023.29,1.0,0.0,1023.29,31,16323.64243,11500.0,11320.00746,Outlier_3,7.862774,13.8909235,4.6969147
2472.874609,2052.74,1.0,730.94,1321.8,30,3251.021027,6500.0,9076.561132,Outlier_2,7.211313,7.196436,2.625524
146.04887,3256.15,0.916667,3256.15,0.0,22,0.0,6500.0,3498.681846,Outlier_2,10.756848,1.8070614,3.029728
161.792222,2883.58,1.0,1933.56,950.02,20,0.0,2000.0,3051.442623,Outlier_2,5.5753455,-0.36684856,-0.54005134
5239.120768,1823.23,0.75,1823.23,0.0,14,0.0,5750.0,2107.740768,Outlier_2,2.431251,6.5811324,-6.095304
467.244925,4001.7,1.0,1769.36,2232.34,109,0.0,16000.0,2259.241805,Outlier_2,18.40366,2.2255707,-2.1766627
304.945628,2788.81,0.727273,2788.81,0.0,22,266.383091,4000.0,2803.353036,Outlier_2,3.5520933,-1.3474174,1.6226364
4226.501257,4900.0,0.166667,4900.0,0.0,7,980.879554,10500.0,615.450902,Outlier_2,9.268318,8.384219,-1.2807769
1133.572488,4063.49,1.0,2807.0,1256.49,44,391.73075,1600.0,4936.506976,Outlier_2,9.150211,0.007850813,-1.5828882
3790.914663,2655.68,0.833333,1607.63,1048.05,111,6263.883768,8300.0,6173.165264,Outlier_3,9.276149,8.853184,2.7714722
340.082231,3177.21,0.833333,430.0,2747.21,19,0.0,7500.0,2658.629277,Outlier_2,17.642159,-4.734162,-1.9203802
306.90901,2768.93,1.0,1281.14,1487.79,23,0.0,10500.0,2605.175646,Outlier_2,13.17949,-3.0494432,4.562572
26.247988,0.0,0.0,0.0,0.0,0,2861.967408,3000.0,0.0,Outlier_2,-8.448558,13.169195,3.764796
354.527499,3751.42,1.0,1201.42,2550.0,62,0.0,9000.0,4001.942901,Outlier_2,16.062914,-0.9214814,-1.3815264
912.36003,10709.17,1.0,9689.36,1019.81,49,0.0,15000.0,11381.63396,Outlier_1,16.857122,7.096458,0.24774788
5337.987139,2545.37,1.0,0.0,2545.37,21,994.391034,13500.0,1663.976007,Outlier_3,12.640933,6.3477354,-6.528025
4210.323012,1210.31,1.0,139.02,1071.29,52,1817.321515,7500.0,8138.429479,Outlier_2,7.5468163,6.325948,3.0345933
5383.084424,9736.61,1.0,3684.52,6052.09,135,2965.656802,9000.0,15824.73587,Outlier_1,18.19844,6.4761486,-3.8907561
4603.402061,0.0,0.0,0.0,0.0,0,7665.092756,14000.0,9874.465723,Outlier_3,4.7785716,13.208741,4.733766
1377.812538,14300.98,1.0,10394.67,3906.31,55,0.0,18000.0,13535.67697,Outlier_1,17.906136,7.221198,-1.1555207
10822.05811,4850.35,1.0,2847.8,2002.55,208,0.0,15500.0,2740.09442,Outlier_3,14.970826,7.595182,-4.293511
5681.962807,523.19,0.666667,340.19,183.0,8,1116.370312,11500.0,2167.822526,Outlier_3,3.6274447,9.051106,-4.1520762
9502.256762,2776.09,0.916667,1424.05,1352.04,36,0.0,10500.0,4177.324826,Outlier_3,10.555326,8.225596,-5.1730256
2303.956234,0.0,0.0,0.0,0.0,0,5585.815801,6000.0,331.450159,Outlier_2,-1.0768678,16.907007,2.2048094
2286.9003,4536.48,1.0,3275.0,1261.48,37,0.0,4000.0,5981.014712,Outlier_2,13.89847,2.1588948,1.4346675
6836.552992,0.0,0.0,0.0,0.0,0,11405.73425,10000.0,6834.695342,Outlier_3,5.980107,15.078332,4.1286407
11734.26656,1528.12,1.0,0.0,1528.12,38,5187.258558,15500.0,3624.231423,Outlier_3,9.603749,10.300226,-6.0424886
6224.464489,4439.11,0.833333,3884.1,555.01,59,0.0,6500.0,2546.344149,Outlier_2,11.347795,6.401903,-2.7078676
291.991838,2971.56,0.916667,1671.6,1299.96,31,0.0,13500.0,2238.594868,Outlier_2,13.059499,-1.5781668,6.2546935
6937.806466,339.75,0.25,0.0,339.75,3,0.0,10500.0,2163.154746,Outlier_3,4.5141335,11.399999,-4.324603
7888.028118,0.0,0.0,0.0,0.0,0,1282.985376,12000.0,1685.554741,Outlier_3,4.645219,12.600705,-4.188279
6853.020124,0.0,0.0,0.0,0.0,0,2529.901587,7500.0,1863.404442,Outlier_3,2.5357828,15.19042,-5.9942346
344.591662,519.0,0.083333,519.0,0.0,1,2865.942873,4000.0,663.651176,Outlier_2,-6.2179155,14.85217,3.8821228
5193.661885,0.0,0.0,0.0,0.0,0,1682.146822,5500.0,2422.095104,Outlier_2,-1.263215,14.637817,-7.102412
1885.547591,0.0,0.0,0.0,0.0,0,3197.181617,8000.0,8559.584636,Outlier_2,2.1759748,11.258747,6.9269433
9303.557117,6133.01,1.0,4045.67,2087.34,115,1895.60877,12500.0,4054.579469,Outlier_3,13.819534,7.607628,-4.0613785
5036.762745,3393.73,1.0,1702.72,1691.01,71,0.0,10000.0,1331.175753,Outlier_3,11.870882,5.3827477,-4.6286464
5329.815675,674.85,0.666667,501.85,173.0,24,1129.296969,5500.0,1390.662933,Outlier_2,3.2546823,6.9399433,-6.821818
7283.579076,209.07,0.083333,209.07,0.0,1,7545.629864,11500.0,1543.541917,Outlier_3,5.219294,16.360205,-0.934181
7390.19856,612.1,0.666667,0.0,612.1,25,2735.148792,12000.0,1920.45776,Outlier_3,6.5028105,10.115154,-6.21488
1274.142457,5219.95,1.0,2568.35,2651.6,66,0.0,7500.0,3984.42893,Outlier_2,16.270676,0.11646914,-1.3364571
5941.271179,279.36,0.666667,0.0,279.36,16,905.982826,6000.0,3140.402423,Outlier_3,3.8391128,7.296043,-6.650721
3817.693096,4974.27,1.0,3825.87,1148.4,33,0.0,5000.0,6752.531183,Outlier_2,14.037069,2.2914984,1.5844897
8099.879299,2352.0,1.0,1161.47,1190.53,50,389.680166,12500.0,1863.944131,Outlier_3,10.628289,7.980636,-5.1276755
6668.440979,5596.11,1.0,2880.91,2715.2,110,2790.317276,16000.0,17068.96724,Outlier_1,15.76108,7.277952,-2.4557185
3414.780266,0.0,0.0,0.0,0.0,0,8264.603438,9000.0,718.95107,Outlier_3,2.6938746,17.321093,2.2231736
6378.276044,0.0,0.0,0.0,0.0,0,4169.593183,10500.0,1376.688305,Outlier_3,3.5499187,15.273391,-3.1325376
4379.015578,996.64,0.916667,860.5,136.14,27,3632.137219,14500.0,2034.929239,Outlier_3,6.4313245,7.019821,-10.659795
1199.555426,0.0,0.0,0.0,0.0,0,2831.836214,3000.0,707.767429,Outlier_2,-7.5644007,15.076517,2.7230418
5774.207136,2102.51,0.916667,721.67,1380.84,37,3536.320402,15000.0,4711.567357,Outlier_3,9.32775,7.929938,-6.399333
2572.878701,3975.0,0.416667,3975.0,0.0,5,0.0,4000.0,2386.982592,Outlier_2,1.0270381,0.71022093,0.8305664
3171.17541,109.16,0.083333,0.0,109.16,1,4586.702891,6000.0,598.08223,Outlier_2,-1.7134906,16.286205,0.40718377
26.216029,615.16,0.833333,0.0,615.16,44,0.0,14000.0,1560.047704,Outlier_2,11.472025,-2.9028547,6.0434675
2205.471982,3278.42,1.0,1640.05,1638.37,147,0.0,6000.0,2726.198575,Outlier_2,15.2223215,1.9247015,-5.7847
5206.452425,0.0,0.0,0.0,0.0,0,3256.756231,9500.0,996.182712,Outlier_3,1.9298015,14.468711,-3.7623732
2623.967336,3005.89,0.916667,2438.85,567.04,40,0.0,5500.0,1245.201203,Outlier_2,8.463828,2.674904,-2.6388435
2297.324675,4474.43,0.916667,3544.31,930.12,44,1508.526487,5500.0,9481.484058,Outlier_2,11.433909,5.042171,2.4179523
7248.040967,0.0,0.0,0.0,0.0,0,3990.963781,8500.0,2645.690806,Outlier_3,3.8408427,16.225355,-4.5904484
1917.977989,0.0,0.0,0.0,0.0,0,6022.786892,6500.0,7189.695757,Outlier_2,1.6835953,13.594116,6.515614
5283.566994,202.31,0.333333,116.09,86.22,5,1564.285475,9500.0,1384.838966,Outlier_3,1.8311777,11.309038,-4.908921
3360.689054,794.1,0.833333,0.0,794.1,10,8095.180408,9500.0,4897.570343,Outlier_3,6.468764,12.29937,2.0296957
5292.905315,5539.68,1.0,2603.79,2935.89,273,0.0,6000.0,3597.677582,Outlier_2,16.461235,2.6863086,-6.5000124
1856.325339,670.5,0.545455,516.9,153.6,9,5603.126858,7000.0,9221.922948,Outlier_2,3.0274296,13.6176605,6.4923015
2282.814895,1522.72,1.0,1059.38,463.34,38,1905.919704,9500.0,4419.287987,Outlier_2,7.7988524,7.07029,0.99874175
5403.208353,1085.85,0.5,1025.19,60.66,19,1252.18184,6000.0,1572.554124,Outlier_3,2.7520158,7.71476,-6.9269643
5418.305735,0.0,0.0,0.0,0.0,0,5051.791781,8000.0,1476.335057,Outlier_3,1.496189,16.140327,-1.4432921
11955.30817,0.0,0.0,0.0,0.0,0,2108.302563,13000.0,3933.35535,Outlier_3,7.4818306,13.637145,-4.015229
4382.112084,294.75,0.75,0.0,294.75,11,4945.02074,4000.0,6445.786897,Outlier_2,6.6466084,10.813452,2.2730832
9264.786223,0.0,0.0,0.0,0.0,0,4158.61262,9500.0,2535.922657,Outlier_3,5.655803,15.495994,-4.2014427
6512.478876,98.0,0.125,98.0,0.0,1,3320.07679,7000.0,1304.362846,Outlier_3,1.7763176,15.656337,-5.175381
2247.126627,0.0,0.0,0.0,0.0,0,6634.23196,7000.0,316.025009,Outlier_2,-0.22326908,17.107208,2.445456
9459.138771,878.11,1.0,159.91,718.2,16,5247.419951,15000.0,1987.085155,Outlier_3,8.440943,10.942958,-6.358944
4626.278301,0.0,0.0,0.0,0.0,0,9579.677222,5000.0,613.553141,Outlier_3,3.0941353,16.755213,1.6013165
517.118528,280.24,0.125,280.24,0.0,2,1295.246094,11000.0,6684.559773,Outlier_2,2.0032952,7.0170617,7.603573
5598.864288,7194.53,1.0,6678.26,516.27,69,14200.89313,15500.0,12487.36815,Outlier_1,8.795291,11.952708,4.749083
6537.800686,1885.94,0.916667,75.0,1810.94,29,2099.802521,8500.0,1625.320799,Outlier_3,8.14241,6.856229,-6.8546586
1764.908055,0.0,0.0,0.0,0.0,0,1552.832951,3666.666667,5126.650633,Outlier_2,-1.3450905,8.877238,6.6754327
1925.094714,5189.51,1.0,3609.24,1580.27,102,0.0,7500.0,5851.06442,Outlier_2,15.6271925,3.373126,-2.0116618
5291.221238,2090.47,0.5,1965.41,125.06,21,1153.665768,15000.0,1718.461993,Outlier_3,6.915451,8.412832,-2.8922703
6727.539699,711.72,1.0,617.4,94.32,23,6498.711722,8500.0,1303.904127,Outlier_3,7.5482087,9.728998,-8.970961
5715.854635,2173.99,0.666667,1556.19,617.8,33,0.0,8500.0,1828.965006,Outlier_3,7.7085824,6.70167,-2.8845403
3476.603507,9683.28,0.75,7253.28,2430.0,15,0.0,12500.0,6084.947427,Outlier_2,16.128267,4.239608,1.915799
760.925748,360.0,1.0,0.0,360.0,9,3180.893742,5000.0,2312.470872,Outlier_2,1.2074131,1.9942296,-10.351541
447.648987,17.8,0.083333,17.8,0.0,1,2429.819782,2500.0,9858.055448,Outlier_2,1.5191374,10.668172,8.759202
1497.145968,0.0,0.0,0.0,0.0,0,4444.646515,2500.0,2986.36061,Outlier_2,-2.121032,14.005188,7.3278136
1454.551875,0.0,0.0,0.0,0.0,0,3853.339512,4000.0,555.202392,Outlier_2,-5.4853625,15.863553,2.3918746
7119.163663,1370.21,1.0,937.65,432.56,18,8527.393281,12000.0,19143.03225,Outlier_1,7.4261217,12.286944,5.455326
610.678403,3724.25,1.0,3301.53,422.72,39,72.477223,4000.0,6486.900601,Outlier_2,11.282696,3.7471201,2.8757694
8435.192572,0.0,0.0,0.0,0.0,0,8419.83327,9000.0,10720.57047,Outlier_3,5.9015527,13.693829,4.7460365
1513.075264,15704.04,1.0,12618.86,3085.18,185,0.0,3000.0,14399.70318,Outlier_1,18.824625,6.359885,-0.90814275
398.341908,0.0,0.0,0.0,0.0,0,3623.583341,18000.0,7705.86499,Outlier_3,4.5450325,9.439997,7.029695
9355.739389,0.0,0.0,0.0,0.0,0,2286.927789,10000.0,2335.88734,Outlier_3,5.6190267,14.55795,-4.816839
8084.624525,0.0,0.0,0.0,0.0,0,4713.978717,11000.0,1910.836769,Outlier_3,5.3321905,15.491392,-3.410186
4232.350593,32.35,0.083333,32.35,0.0,1,0.0,14000.0,1262.608728,Outlier_3,2.1444519,10.831707,-2.5654442
3168.902659,0.0,0.0,0.0,0.0,0,3854.441191,4200.0,390.289118,Outlier_2,-3.533664,16.894066,0.03821779
498.761608,1159.15,1.0,119.0,1040.15,28,0.0,4750.0,5978.807577,Outlier_2,6.50156,2.9933317,2.6435125
1899.219514,0.0,0.0,0.0,0.0,0,3618.304773,8000.0,7823.096006,Outlier_2,2.0347555,11.437297,6.793871
5919.198579,9321.13,1.0,4678.79,4642.34,171,0.0,15000.0,7303.897866,Outlier_3,17.60533,6.867469,-3.4176292
133.926073,246.75,0.416667,246.75,0.0,5,0.0,11000.0,7103.026842,Outlier_2,2.2843575,6.2733645,7.4665093
7333.442833,320.8,0.833333,0.0,320.8,10,9733.258025,10000.0,2036.371171,Outlier_3,8.011061,10.637002,-9.617264
595.655746,6562.24,1.0,4892.43,1669.81,114,0.0,8000.0,6240.58958,Outlier_2,16.390732,3.89799,-1.5489428
3006.594256,9362.96,1.0,5098.75,4264.21,103,0.0,7500.0,7079.1781,Outlier_2,17.869886,5.529069,-2.9090137
311.341555,3721.39,0.5,3721.39,0.0,26,0.0,4000.0,4004.905569,Outlier_2,2.6028395,-0.24999131,1.6382033
101.176482,807.66,0.916667,325.0,482.66,11,0.0,16000.0,699.466354,Outlier_2,10.931743,-2.7539897,8.252041
5408.754166,1207.24,0.166667,979.36,227.88,18,3064.470065,7000.0,3130.304246,Outlier_3,3.1217017,10.671097,-8.601437
7105.801894,0.0,0.0,0.0,0.0,0,1648.096839,7500.0,1400.282454,Outlier_3,2.7563276,14.841602,-6.673346
2316.11093,86.1,0.125,86.1,0.0,1,4106.834043,4500.0,447.991795,Outlier_2,-3.4222758,16.760965,1.0930152
1709.693956,2.0,0.083333,2.0,0.0,1,5246.296449,2500.0,4678.254753,Outlier_2,-0.5779225,14.321897,7.188327
2744.473705,529.0,0.166667,529.0,0.0,5,3082.913762,6000.0,914.280246,Outlier_2,-3.91633,14.556295,-1.5339534
4784.708882,5848.99,1.0,2604.0,3244.99,119,3503.547107,5000.0,9006.196318,Outlier_2,15.889517,4.2750545,-3.953624
4612.935167,158.2,0.3,0.0,158.2,3,5391.599959,6000.0,756.247099,Outlier_3,0.7692875,17.049881,0.05943841
3462.47534,0.0,0.0,0.0,0.0,0,200.125461,4500.0,5709.181577,Outlier_2,-0.75355643,8.308661,5.025078
7842.784061,5930.99,1.0,3862.79,2068.2,168,0.0,11500.0,12493.77894,Outlier_3,15.681419,7.071239,-3.1079903
2928.480007,5747.76,1.0,4021.77,1725.99,81,0.0,8000.0,4901.164291,Outlier_2,14.217501,4.2325974,-1.6702539
3433.295973,4342.07,0.833333,4247.87,94.2,20,0.0,11000.0,3903.861413,Outlier_2,12.137507,5.6339765,0.75089866
1051.484848,3805.44,1.0,2715.52,1089.92,24,0.0,1500.0,3818.15076,Outlier_2,5.890456,0.12559335,-0.3002221
2550.025268,0.0,0.0,0.0,0.0,0,4946.958466,10000.0,266.472386,Outlier_3,-0.28416184,14.16936,0.04918451
2796.379188,44.7,0.285714,0.0,44.7,2,4765.916305,9000.0,7821.035049,Outlier_2,2.6720562,12.317261,5.8543735
482.799015,4240.41,0.333333,4240.41,0.0,4,0.0,6000.0,6360.427012,Outlier_2,0.82012224,0.7758646,3.6664953
4955.580535,0.0,0.0,0.0,0.0,0,3481.529635,6500.0,1252.775151,Outlier_3,-0.25151628,15.825207,-3.962126
876.366489,4537.12,1.0,4285.11,252.01,56,0.0,2500.0,2689.043472,Outlier_2,12.785949,3.1010919,1.8597277
788.9737,4574.79,1.0,4149.47,425.32,46,2604.900847,9500.0,5097.91073,Outlier_2,11.8043165,5.7400494,2.2504213
1364.528932,0.01,0.090909,0.01,0.0,1,5567.596649,3000.0,4022.440372,Outlier_2,-0.75374836,14.616908,7.129342
2986.422406,5132.08,1.0,4664.84,467.24,66,0.0,10000.0,11454.46623,Outlier_2,15.281768,6.5976496,-0.820902
8636.950854,972.09,1.0,43.0,929.09,26,2590.575082,10500.0,2025.270282,Outlier_3,8.314207,9.146162,-6.105229
7698.663007,673.15,0.833333,574.28,98.87,14,6076.961711,12000.0,1907.16983,Outlier_3,7.9902387,10.612605,-7.3893824
2048.573881,3111.44,1.0,1671.09,1440.35,50,0.0,6000.0,1648.50704,Outlier_2,9.987316,1.5624671,-3.801761
1109.911791,3150.0,1.0,2430.0,720.0,14,0.0,2500.0,2694.972436,Outlier_2,5.5079703,-0.23138188,-0.093153074
1681.16287,1138.85,0.416667,0.0,1138.85,5,4044.377495,4500.0,3763.240294,Outlier_2,-1.5119992,3.0214615,-10.550665
10599.4423,4029.24,1.0,2926.43,1102.81,102,0.0,12500.0,2343.311066,Outlier_3,13.308965,7.758159,-3.9168377
7506.908599,465.36,0.25,465.36,0.0,4,1609.506076,12000.0,1772.157134,Outlier_3,4.554004,12.205965,-4.2929873
4811.886042,4911.41,0.75,4005.81,905.6,63,10629.80756,6000.0,10079.38741,Outlier_3,8.639773,10.677589,4.05959
2598.580674,4767.11,1.0,2024.6,2742.51,95,3621.840163,6000.0,3774.693285,Outlier_2,15.343478,3.5376666,-3.9833455
3214.530319,0.0,0.0,0.0,0.0,0,15081.6956,11500.0,20500.17323,Outlier_1,7.112322,14.555545,6.6848683
3287.231954,0.0,0.0,0.0,0.0,0,3190.532048,8500.0,1339.9697,Outlier_2,-1.2008601,13.572214,-0.49560255
84.067421,852.26,1.0,265.92,586.34,20,0.0,18500.0,643.541055,Outlier_2,11.41618,-2.2053626,8.282348
4059.059276,0.0,0.0,0.0,0.0,0,4328.32727,6500.0,1127.493221,Outlier_3,-0.060437817,15.985671,-1.0674835
312.636004,3866.29,1.0,808.12,3058.17,95,0.0,7500.0,3688.890803,Outlier_2,16.096354,0.6866209,-3.7851954
7021.942957,0.0,0.0,0.0,0.0,0,3217.327939,7500.0,2955.428583,Outlier_3,3.2050145,16.442303,-5.1888247
309.150506,3157.86,1.0,1178.02,1979.84,31,0.0,7000.0,3291.320691,Outlier_2,15.55969,-2.7888112,-0.24762824
6460.838794,6814.47,1.0,6814.47,0.0,15,0.0,13000.0,1917.817732,Outlier_3,13.799833,7.5216026,0.6389269
805.520824,4019.28,0.833333,4019.28,0.0,19,0.0,4500.0,3728.70891,Outlier_2,11.632034,2.8591478,3.2216313
1784.421367,0.0,0.0,0.0,0.0,0,3923.427657,3000.0,2804.403394,Outlier_2,-2.501785,13.720433,6.964779
4223.867789,2514.74,1.0,1597.67,917.07,53,3444.750251,5500.0,964.935365,Outlier_2,8.157972,4.8418794,-8.127853
5067.576984,714.68,1.0,402.68,312.0,14,726.955255,5000.0,1649.118645,Outlier_2,3.6888914,5.342859,-6.9066834
10905.05381,431.93,0.583333,133.5,298.43,21,47137.21176,19600.0,39048.59762,Outlier_1,8.656252,14.221396,6.7607493
121.024256,1850.23,1.0,0.0,1850.23,18,0.0,14000.0,1826.882329,Outlier_2,12.888755,-3.2076209,7.4414315
7.066111,133.16,0.166667,0.0,133.16,2,0.0,16000.0,0.0,Outlier_2,7.9248333,-0.6724161,11.375401
1051.215365,0.0,0.0,0.0,0.0,0,3700.154118,1600.0,3263.474102,Outlier_2,-2.6615758,13.241522,8.085791
1432.326731,0.0,0.0,0.0,0.0,0,3771.115165,5000.0,138.855523,Outlier_2,-4.824678,15.666165,2.5262237
2494.774127,250.0,0.083333,250.0,0.0,1,2804.350229,3000.0,864.527484,Outlier_2,-7.8713408,16.83077,-1.145317
5570.18253,0.0,0.0,0.0,0.0,0,2744.808962,6000.0,1748.960475,Outlier_3,-0.16345806,15.544114,-5.528873
2113.287399,0.0,0.0,0.0,0.0,0,3130.155158,3500.0,1927.253932,Outlier_2,-3.9179957,12.944275,5.1667914
1543.194492,160.0,0.083333,160.0,0.0,1,2956.595415,3000.0,692.776517,Outlier_2,-7.629644,15.881277,2.4711695
5926.837633,0.0,0.0,0.0,0.0,0,9596.316702,13000.0,1599.792795,Outlier_3,4.854417,17.044394,1.7357788
2882.954391,3591.81,1.0,2452.56,1139.25,74,554.07167,10450.0,8438.775135,Outlier_2,8.501793,5.55573,3.626609
4068.162699,3387.47,1.0,1938.13,1449.34,86,0.0,8500.0,1312.481879,Outlier_2,12.82018,3.126856,-4.9387174
5432.113514,793.1,0.583333,793.1,0.0,13,6245.023709,10000.0,1261.909483,Outlier_3,6.758888,9.921237,-9.503479
202.996947,2338.83,0.916667,2338.83,0.0,42,1959.553078,7500.0,6545.07776,Outlier_2,9.501643,1.6499981,2.0559232
7764.210895,90.0,0.083333,90.0,0.0,1,4032.071583,11150.0,1566.916181,Outlier_3,4.964226,15.040803,-3.523972
9226.107838,2217.94,1.0,990.46,1227.48,16,3533.146705,10500.0,3075.113742,Outlier_3,8.584846,9.2502985,-6.0964136
5995.793488,0.0,0.0,0.0,0.0,0,3454.101774,6500.0,1868.475426,Outlier_3,1.2309155,16.048567,-4.921837
