BALANCE,PURCHASES,PURCHASES_FREQUENCY,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,PURCHASES_TRX,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS
8.95956,51.36,0.333333,0,51.36,4,0,1200,167.260487
556.857438,21.9,0.166667,21.9,0,2,0,600,162.272808
1276.819142,710.2,0.416667,710.2,0,8,742.511085,3700,3144.534957
1607.609771,0,0,0,0,0,1007.849308,7000,523.481375
3006.295536,1430.24,1,50,1380.24,92,0,3000,2034.512438
502.236778,603.46,0.583333,328.68,274.78,13,0,1200,233.768374
1610.282389,0,0,0,0,0,1296.078691,5000,576.468692
44.444599,374.81,0.416667,0,374.81,6,0,4000,309.602823
1313.003662,810.27,0.111111,810.27,0,1,759.000431,1500,256.967584
1433.699563,50,0.083333,50,0,1,0,1500,275.687079
2522.93846,394.48,0.75,221.2,173.28,11,2904.343372,3000,3734.576574
4926.540711,226.63,0.25,164.79,61.84,5,1893.581202,5500,974.445304
987.853328,2599.42,1,1967.62,631.8,35,0,1800,2146.180788
344.288226,146.75,0.416667,0,146.75,5,0,1500,135.87419
2336.510738,666.64,0.571429,0,666.64,4,3230.62576,7000,822.387829
1132.661616,175,0.583333,0,175,7,0,1200,254.27684
1969.414463,1322.06,1,301.52,1020.54,27,849.366964,5500,1764.32763
1142.909141,0,0,0,0,0,2264.495887,2500,165.549752
3269.961382,0,0,0,0,0,1722.645697,4000,949.187748
226.684073,672.48,1,0,672.48,12,235.063106,4500,869.632913
635.358243,250,0.1,250,0,1,0,8000,4995.053024
629.744788,354.5,0.083333,354.5,0,3,3023.321998,5000,257.295601
683.357929,5105.17,1,2265.11,2840.06,90,0,3500,4650.299879
857.767403,639.56,0.25,0,639.56,4,0,2200,210.272469
71.480312,1178.64,0.666667,0,1178.64,8,0,3200,1473.852143
5719.149672,1611.04,0.916667,1447.64,163.4,27,5034.877748,9000,4997.375402
10.954457,0,0,0,0,0,389.594394,3000,0
1049.109012,200.02,0.5,0,200.02,6,0,1000,548.458069
94.106762,1063.22,0.75,789.22,274,14,0,7000,276.870232
7845.126724,396,1,0,396,12,11070.56623,12000,9676.278566
131.271213,147.26,0.333333,0,147.26,4,0,1000,430.455738
38.316222,436.75,0.25,0,436.75,3,0,3000,1634.962881
857.313072,139.16,0.583333,0,139.16,9,0,1200,1209.136709
4.256664,31.25,0.083333,0,31.25,1,0,1000,0
1912.125318,518.04,0.083333,449.71,68.33,4,6314.938401,3500,3837.547894
71.310815,0,0,0,0,0,1849.578078,6000,0
108.889031,1145.85,1,445.85,700,22,0,5000,874.238956
3.992758,0,0,0,0,0,126.723539,1200,157.919567
7.456966,4.8,0.083333,0,4.8,1,0,2200,70.517745
51.293355,459.69,1,0,459.69,21,0,6000,279.902009
637.379659,37.62,0.25,0,37.62,3,0,1500,1691.81869
472.975295,0,0,0,0,0,1076.323483,1200,0
770.11922,0,0,0,0,0,1085.168416,2500,64.429192
1155.9765,0,0,0,0,0,1115.92003,1500,1298.142663
2664.926838,1229.62,1,661.6,568.02,28,0,8000,1692.635777
281.736996,1100.19,1,1100.19,0,15,974.050448,5700,1694.640984
400.462305,0,0,0,0,0,822.959124,5000,1034.178777
1785.562094,0,0,0,0,0,996.904425,1800,1164.081703
562.145229,1872.51,1,503.01,1369.5,27,0,4500,1480.089378
7.777595,66.25,0.416667,0,66.25,5,0,2000,129.109877
5032.709807,0,0,0,0,0,2996.684234,7000,1065.648112
2462.416736,1207.3,0.25,1207.3,0,5,470.529824,2500,1609.295692
330.707721,56.4,0.083333,56.4,0,1,1680.231932,4000,3613.150681
1472.378275,0,0,0,0,0,2297.002595,4000,602.231254
31.269893,224.81,1,224.81,0,16,0,1800,284.388927
279.225789,2800.12,1,0,2800.12,44,0,6000,2515.127273
347.997266,0,0,0,0,0,1224.607415,4500,3486.642342
3405.813447,0,0,0,0,0,634.085316,4000,912.842125
492.040223,17,0.083333,17,0,1,171.814665,600,243.905711
127.992071,593,1,0,593,12,580.391722,2000,1158.659124
26.639906,251.19,1,0,251.19,9,0,1500,214.973026
4169.458982,0,0,0,0,0,2802.840866,5000,1261.781799
95.517105,1305.72,0.75,0,1305.72,9,0,1700,1127.40911
2261.132204,0,0,0,0,0,840.32256,2500,783.359871
1930.900813,5616.07,0.666667,4960.73,655.34,46,4287.486377,5500,10894.444
2936.600083,0,0,0,0,0,3936.540697,5000,1861.424668
475.826042,950,0.083333,950,0,1,0,4500,118.53066
145.085902,1284.74,0.5,1284.74,0,16,0,3000,2524.474539
2392.299552,0,0,0,0,0,118.3391,3200,602.769462
0,408.38,0.833333,0,408.38,13,0,6000,535.013917
4652.51827,4042.41,1,2731.38,1311.03,73,3581.376823,5000,7633.554879
1089.351276,595.83,0.25,563.5,32.33,8,147.306438,2500,316.521528
2269.978054,0,0,0,0,0,3617.843539,3500,745.982616
75.401255,692.94,0.833333,0,692.94,10,0,4000,806.703752
40.607669,479,0.916667,80,399,14,0,2000,389.241521
27.498033,0,0,0,0,0,37.771996,1000,46.365579
1253.290131,138,0.083333,55,83,2,0,9000,302.161387
0,140.04,1,0,140.04,12,0,1000,129.905883
2080.312991,25,0.111111,0,25,1,2422.889589,2500,540.687217
965.514081,8945.67,0.916667,8945.67,0,23,0,5500,7917.840874
1033.346718,0,0,0,0,0,142.123093,1500,1682.814334
2277.067891,7025.02,0.75,7025.02,0,33,0,3500,6063.45472
744.083484,1096.98,1,589.48,507.5,14,174.714236,5000,1873.388189
1305.883623,0,0,0,0,0,1015.334397,8000,1423.232277
751.22482,1000,0.416667,0,1000,5,0,1700,2025.267591
2848.442843,2148.02,1,1634.44,513.58,32,385.68198,3500,922.603695
1765.263223,73.8,1,0,73.8,12,0,1800,356.324476
47.587585,414.8,0.5,53,361.8,8,0,4500,545.768039
3531.167073,797.5,0.7,577.83,219.67,21,5273.226918,4000,2979.5467
45.000015,540,1,0,540,24,0,7000,675.065652
398.403586,3658.71,0.916667,2745.31,913.4,48,0,2500,3646.346596
1394.926414,0,0,0,0,0,4091.737498,5000,488.155542
2196.006333,666.89,0.5,550.79,116.1,8,0,7500,579.257195
43.656303,2122.98,0.833333,1826.67,296.31,17,0,10500,2006.417008
8692.806679,1022.77,0.5,1022.77,0,6,2970.97936,9000,5960.192059
2276.666051,87.51,0.583333,0,87.51,11,0,8000,605.029703
4217.472407,7311.99,0.5,7311.99,0,11,0,6700,2773.245445
2578.733343,0,0,0,0,0,2601.723396,3000,312.16358
170.569025,2368.84,0.916667,1464.56,904.28,46,0,2500,2123.311356
6557.146926,354.27,0.166667,354.27,0,5,2943.653759,7000,1606.554704
4892.213739,0,0,0,0,0,1086.316757,11000,1148.224685
3.562442,735,0.583333,0,735,7,0,2000,1256.297676
4548.940782,2095.49,1,1349.33,746.16,72,826.710558,6500,1427.071161
157.364234,1778.92,1,1233.87,545.05,36,0,10500,1686.269252
1118.610853,293.26,0.916667,0,293.26,11,0,1500,317.991447
7.146747,60,0.083333,0,60,2,0,3000,231.681868
18.288834,0,0,0,0,0,149.6351,3000,307.559683
162.293507,0,0,0,0,0,428.185827,500,90.933457
45.095168,469.89,1,0,469.89,20,0,2000,363.258365
166.761294,1831.91,0.833333,216.92,1614.99,19,0,7000,1298.605481
1818.964688,1436.41,1,1300.09,136.32,23,0,6500,594.214126
1998.319924,5400.64,1,4694.12,706.52,61,0,6850,3359.914173
1178.607275,1014.36,1,322.69,691.67,39,0,1200,1250.42369
333.175537,0,0,0,0,0,709.915658,1200,88.066511
1193.644707,850.15,0.416667,850.15,0,8,3215.1424,2500,3536.855347
121.663829,488.52,0.5,0,488.52,6,0,7500,459.429985
1390.563775,0,0,0,0,0,154.241717,1500,506.958786
4.588899,249.96,0.916667,0,249.96,17,0,4000,248.437485
3191.334524,219.44,0.416667,177.8,41.64,6,433.90772,9000,810.671862
1600.510219,0,0,0,0,0,94.928008,1800,579.289913
448.539091,300,0.083333,300,0,1,1105.396152,5400,3860.659948
1031.670316,1753.25,0.916667,1164.04,589.21,24,0,4000,500.01493
135.25122,904.55,0.75,63.4,841.15,21,0,7500,990.722558
435.55396,1522.06,0.833333,1372.34,149.72,24,0,3000,1878.606679
4709.860768,0,0,0,0,0,3832.366931,6000,1239.821726
2304.470294,1201.97,1,374.24,827.73,36,1009.853215,3000,1254.356926
2506.085855,1723.3,0.916667,1520.32,202.98,32,561.814107,3000,1328.848053
54.055548,548.02,0.416667,0,548.02,8,0,4000,695.091566
734.77748,33.37,0.083333,0,33.37,1,921.54819,1500,1741.996361
533.512148,2243.99,1,1543.99,700,30,949.859862,7000,2522.034983
694.70767,0,0,0,0,0,1640.291172,4500,498.736792
305.72029,1125.8,1,430.88,694.92,17,0,3000,1863.122757
1428.265873,1490.63,0.416667,1411.88,78.75,19,5411.208676,5250,4644.297034
0,609.21,0.9,0,609.21,9,0,1000,684.523752
834.789126,0,0,0,0,0,207.027078,13500,717.257211
4028.714266,3585.75,0.333333,3488.42,97.33,17,478.678942,6500,6869.557475
2470.787327,0,0,0,0,0,1715.518342,4000,593.427752
829.410423,3884.68,1,2610.57,1274.11,84,0,8000,3517.817878
36.40909,1091.7,0.916667,1091.7,0,12,226.784069,3000,2363.934071
5239.146869,57.91,0.083333,57.91,0,1,2973.966812,6000,1218.114753
2369.851759,9934.93,1,8500.67,1434.26,91,0,10000,3670.569073
364.150125,0,0,0,0,0,1382.98498,3000,2050.337787
1671.76708,1346.44,1,890.9,455.54,24,0,6000,4397.366472
50.571196,499.98,0.5,0,499.98,6,0,2500,744.260461
564.36524,0,0,0,0,0,1003.670076,1200,1219.36304
282.588132,170,0.083333,170,0,1,0,5500,1499.355812
42.504303,117.62,0.083333,0,117.62,1,0,2500,1408.151874
1150.269979,600,0.083333,600,0,2,1510.632782,4000,1622.256987
2415.67887,125.45,0.583333,0,125.45,7,0,3000,619.883932
10.259525,119.8,0.083333,119.8,0,2,0,5000,711.480411
1527.826042,3191,0.083333,3191,0,3,2035.662918,4950,5393.198816
66.618088,544,1,0,544,16,0,3000,473.490702
6955.119532,0,0,0,0,0,4944.926593,10500,1734.23239
971.723256,1853.7,1,966.14,887.56,26,319.449176,3500,513.439153
447.563656,911.09,0.583333,911.09,0,9,896.215958,1200,2160.154624
1346.777622,1798.15,1,357.8,1440.35,40,0,1500,1213.489835
1981.113728,0,0,0,0,0,199.183245,2000,442.171269
6398.233171,0,0,0,0,0,233.38167,9500,1693.270011
406.939907,2615.18,1,2615.18,0,76,0,4300,5296.640171
964.09998,1074.96,1,0,1074.96,12,0,1000,446.368432
108.386507,211.9,0.166667,211.9,0,2,0,5100,131.85375
413.331088,0,0,0,0,0,708.62821,500,453.051033
6.395964,79,0.083333,79,0,1,0,7500,107.281393
207.632783,45.65,0.083333,45.65,0,1,0,1200,0
767.871111,1878.51,0.833333,0,1878.51,22,929.9471,2500,1261.146488
1093.027318,0,0,0,0,0,92.01775,1200,330.592103
2714.36271,50.62,0.083333,50.62,0,1,4424.09206,7000,1651.122391
2285.604784,75,0.25,0,75,3,2539.047806,2500,531.583507
46.000465,531.5,0.75,0,531.5,15,0,4000,544.460735
27.857993,352.23,0.5,0,352.23,7,0,2500,299.490096
1756.206467,0,0,0,0,0,1468.349502,3000,324.251074
4.686854,28.8,0.428571,0,28.8,3,0,1500,34.401591
1462.921098,609.16,0.25,609.16,0,3,1054.286672,2000,506.068295
2786.817229,0,0,0,0,0,154.876604,7000,609.526586
1134.988498,935.04,0.916667,540.81,394.23,20,996.543937,4000,298.878026
1316.179352,1278.04,1,0,1278.04,28,114.843243,1200,2069.375056
2300.825677,522.06,0.875,0,522.06,7,2809.026116,3000,469.928446
4529.895962,0,0,0,0,0,21943.84942,13000,33486.31044
1504.980887,322.81,0.583333,184.71,138.1,15,0,1600,467.652307
46.981185,160,0.083333,160,0,1,0,6500,204.116016
1552.687961,654.16,0.75,557.16,97,21,0,1500,1041.793202
2054.983361,1058.58,1,0,1058.58,16,0,6000,461.980524
1097.718192,0,0,0,0,0,77.325405,1200,278.781487
1150.280984,450,0.25,250,200,4,0,1200,839.754013
4117.751094,159.07,0.166667,159.07,0,2,2940.082863,8000,876.63896
1631.573904,112.56,0.181818,112.56,0,3,0,1700,439.132886
3060.945154,2478.38,1,1974.38,504,32,0,6500,1828.095269
625.144248,958.39,1,365,593.39,30,0,4000,881.159896
7803.071972,1000.55,1,0,1000.55,35,1490.239239,8000,3478.320794
75.46203,405.84,1,0,405.84,45,0,5000,340.762855
287.787967,0,0,0,0,0,19.464101,300,104.919187
1669.759168,200,0.416667,0,200,5,0,11000,442.60799
113.723132,740.82,0.25,574.44,166.38,3,188.360044,5500,1335.466998
1475.485907,522.68,0.25,522.68,0,7,1635.215775,3000,265.318943
419.727505,1945.8,1,0,1945.8,12,0,3000,1348.704313
50.962159,803.45,0.333333,803.45,0,8,0,5500,797.779992
946.059539,10915.37,1,9323.71,1591.66,93,0,5000,12612.66824
1286.787274,0,0,0,0,0,68.190923,1500,1602.22002
13.720529,1724.77,0.833333,935.67,789.1,19,0,3500,1490.96569
3948.776884,0,0,0,0,0,5291.215227,4000,4576.56764
603.686346,397.5,0.5,88,309.5,12,63.384239,1500,279.038144
87.540559,885.13,1,0,885.13,21,0,6000,801.593051
14.179041,119.58,0.5,0,119.58,6,0,5000,157.838418
2333.99188,0,0,0,0,0,4480.430064,4500,725.315868
42.045574,90,0.083333,90,0,1,0,4000,28.556632
1155.509859,564,0.166667,564,0,6,0,4000,279.047416
1434.793889,467.88,1,467.88,0,12,0,4300,2538.815988
1406.504164,0,0,0,0,0,105.811869,1500,278.864694
1358.513908,0,0,0,0,0,73.870282,1500,353.105652
372.722601,819.7,0.909091,0,819.7,10,0,1500,87.828439
3279.867381,6520,0.75,6520,0,7,0,3500,3524.512662
1963.698617,1582.88,0.166667,1259.82,323.06,12,2601.802794,2500,4138.243604
1967.640068,264.8,0.166667,230,34.8,2,4954.13788,5000,516.105446
157.907139,499.92,1,0,499.92,12,1093.855719,3000,788.375119
2184.965504,0,0,0,0,0,2893.023143,8000,1730.364781
46.103924,443.25,0.25,443.25,0,3,0,6500,417.350534
65.11995,898.64,0.416667,470.2,428.44,13,0,2500,672.702547
889.955252,40,0.083333,40,0,1,3124.247282,3000,977.156313
550.533381,0,0,0,0,0,2486.624696,1500,3762.550924
221.861874,0,0,0,0,0,250.779227,2500,209.265168
61.268046,491.11,0.25,171.11,320,5,0,5000,702.302424
1162.7795,757.37,1,0,757.37,13,131.28406,1000,512.315951
1338.934027,0,0,0,0,0,1297.777178,4000,423.092478
2273.555853,329.3,0.583333,70,259.3,10,3360.63801,3000,3099.112794
1248.332959,478.32,0.583333,198,280.32,8,157.20552,4000,1429.176523
6255.078201,195.29,0.5,124.17,71.12,9,2881.905049,7500,1797.863187
7.14111,288,1,0,288,12,0,3000,228.853499
1959.35945,0,0,0,0,0,2757.579869,4000,1542.366508
3169.141778,435,0.083333,435,0,3,3049.497763,6500,795.908206
1208.300547,1855.71,1,1469.5,386.21,27,0,4500,3023.498427
3271.129597,4209.98,1,556.22,3653.76,74,1058.425793,10300,6965.162385
538.768762,226.95,0.545455,129.58,97.37,9,452.00913,1200,946.649324
346.425872,3463.12,1,1046.72,2416.4,66,0,5000,2903.567692
23.120939,282.59,0.583333,0,282.59,7,0,5000,128.885146
3746.919031,7468.37,1,1310.1,6158.27,139,0,10000,4793.23127
1460.749521,2318.21,0.916667,1666.71,651.5,35,0,5900,1324.509712
3312.514107,0,0,0,0,0,830.921998,6500,962.359607
487.483429,1579.12,1,980.56,598.56,21,0,10000,606.20283
33.535261,319.98,1,0,319.98,6,0,1000,264.453806
6650.001408,275.38,0.25,235.71,39.67,7,494.997609,15500,1386.144517
710.811464,633.87,0.75,320,313.87,17,672.991175,1000,474.226839
453.347636,4164.8,1,159.4,4005.4,51,0,5500,4663.19128
61.463647,0,0,0,0,0,989.053104,1200,0
226.445662,0,0,0,0,0,291.685333,1500,138.84951
1540.478248,1494.11,1,171.51,1322.6,51,320.569363,1000,347.092355
88.905573,537.56,0.25,537.56,0,6,0,2500,563.972982
846.091011,2599.2,0.916667,1212.28,1386.92,19,0,3000,1900.699307
326.551854,2950.77,0.583333,2950.77,0,35,0,4000,2224.274686
31.870622,125.06,0.5,0,125.06,6,0,1000,264.43684
2504.312118,8631,1,6983.43,1647.57,66,704.155697,5000,5705.083777
4059.160304,256.63,0.916667,0,256.63,11,1328.657944,4500,936.605314
8929.533392,0,0,0,0,0,7165.12654,13000,2119.667158
8.59137,125,0.5,0,125,6,0,3000,194.532194
4.924829,65.97,0.25,0,65.97,3,0,4000,178.11004
1906.104266,781.43,0.583333,1,780.43,16,2097.271687,3400,495.427538
1174.088448,0,0,0,0,0,39.500445,1200,283.442187
218.280031,939.14,0.727273,939.14,0,8,0,5000,969.130835
2990.370585,1368,1,208,1160,22,1436.238238,8000,1680.74827
159.210281,247.8,0.25,75.8,172,3,0,5000,607.575208
336.749543,3081.69,0.5,3081.69,0,22,0,2000,3631.007239
12.478094,217.91,0.875,0,217.91,7,0,1000,206.460572
9110.968989,1490.75,0.166667,1490.75,0,5,20277.33112,11000,19740.74802
126.622651,1015.3,0.25,1015.3,0,5,0,4500,2583.278505
1614.278999,554.65,0.5,452.85,101.8,13,603.964591,2000,485.998474
3173.141048,895.92,1,0,895.92,12,0,4500,723.653473
5718.507585,4717.77,1,851.58,3866.19,85,3584.26549,6000,8880.955481
68.007411,488.66,1,0,488.66,19,0,1500,303.387025
1486.00963,757.6,0.416667,702,55.6,6,374.404841,5000,932.414285
276.93292,0,0,0,0,0,936.59473,1000,247.914645
14.983682,280,0.083333,280,0,1,0,300,304.243382
811.638687,0,0,0,0,0,783.165528,3000,608.913721
1081.672472,0,0,0,0,0,18.573429,1500,1713.311527
811.071722,208.92,0.666667,0,208.92,8,206.635247,2500,282.414709
559.750373,622.44,0.75,400,222.44,9,0,700,893.494936
834.825957,0,0,0,0,0,1195.000251,1200,1392.439311
2663.506152,0,0,0,0,0,181.289985,3200,705.964088
1396.625608,1163.49,0.916667,639.37,524.12,20,1131.376682,1900,607.122812
11.725408,178,0.083333,178,0,1,0,1500,1024.466785
826.344973,108.4,0.363636,0,108.4,4,950.872647,1000,2068.816672
593.785565,1150,0.083333,1150,0,1,0,5300,2189.154807
7337.853622,0,0,0,0,0,3889.579805,9000,2526.186156
1160.451877,109.36,0.090909,109.36,0,2,37.12951,1200,226.149461
2370.760037,94.47,0.666667,0,94.47,11,0,4500,770.48848
1141.383705,79.87,0.166667,0,79.87,2,822.309143,1200,457.956974
1928.254972,293.26,0.1,293.26,0,2,830.670122,2000,496.917889
11304.51755,105.83,0.333333,105.83,0,4,3451.163531,11500,1987.223626
395.722912,1837.15,1,1534.65,302.5,62,0,2000,914.845569
54.250363,317.4,0.3,317.4,0,4,0,3000,234.894972
179.362453,839.09,0.833333,0,839.09,11,331.493048,3000,555.713401
347.928329,832.37,1,427.96,404.41,31,0,1000,752.706706
3086.119532,1134.38,0.916667,396.29,738.09,22,4323.275849,12000,1492.992521
1389.085585,0,0,0,0,0,2773.573526,2000,2100.404477
16.848358,103.08,0.333333,0,103.08,4,0,2900,0
50.940247,426.47,0.916667,0,426.47,11,0,3000,409.376563
3092.948987,1132.03,0.833333,1038.75,93.28,19,3988.939447,7000,889.901799
33.114269,974.96,1,110,864.96,13,0,6000,1011.244454
136.268319,757.49,1,487.61,269.88,26,1360.553696,2000,4086.277963
470.91505,907.5,0.583333,574.5,333,10,0,1500,1065.270854
4021.881912,300.1,0.333333,0,300.1,9,955.742173,6000,1120.837531
13.718373,401.88,1,0,401.88,12,0,3000,421.927253
2732.813233,245.01,0.166667,245.01,0,2,2721.303612,5000,1289.823661
55.907108,439.91,1,0,439.91,25,0,6000,449.043148
382.979758,3487.08,1,484.59,3002.49,143,0,6000,3652.818025
1267.081143,309.9,0.5,0,309.9,6,0,3000,697.223817
1530.51083,0,0,0,0,0,485.900288,5000,476.34769
3915.151082,2607.07,0.916667,2155.66,451.41,27,0,8000,857.533676
68.607989,584.26,1,188.54,395.72,26,0,4000,298.014685
2141.675003,0,0,0,0,0,2314.315073,2500,444.710357
1699.100066,73.5,0.083333,73.5,0,1,0,1700,429.500066
504.248851,472.09,0.916667,0,472.09,11,0,1000,209.360972
545.819208,49.55,0.25,0,49.55,3,0,2500,397.410932
748.352082,1199.77,0.916667,464.39,735.38,24,550.543385,1200,622.155263
3.647117,0,0,0,0,0,58.174402,1200,0
70.831061,531,0.916667,300,231,16,0,1500,497.383598
403.08626,2351.25,1,0,2351.25,11,0,2500,2247.045797
1337.57386,0,0,0,0,0,36.473828,3000,395.385249
46.86925,420,1,0,420,6,0,1000,411.981882
1772.610312,1400,0.583333,0,1400,10,0,1500,1810.218367
3759.848908,7472.37,1,6845.82,626.55,54,0,8500,5001.440215
779.701771,116.66,0.166667,0,116.66,6,2422.015644,1500,3378.436972
0.187069,522,0.666667,290,232,9,0,2900,760.989921
2.752576,30.9,0.166667,0,30.9,2,0,3000,174.049821
4476.739146,1880.25,1,904.46,975.79,36,3267.879333,12000,11562.15615
644.933911,7.26,0.166667,0,7.26,1,966.749372,1500,431.732367
3.690944,167.68,1,0,167.68,8,0,1500,614.893679
1695.52577,199.92,1,0,199.92,12,1995.609365,4000,578.152341
1374.431396,81,0.75,0,81,9,0,3000,356.933062
5636.389815,645.55,0.5,645.55,0,14,1190.251389,6500,1334.895124
19.516936,851,0.083333,851,0,1,0,5000,9821.138115
1340.549378,591,1,0,591,12,0,1250,706.517216
38.086857,447.78,0.416667,0,447.78,6,0,4000,757.855943
2724.685011,0,0,0,0,0,724.694411,3000,1351.895242
0,45.53,0.416667,0,45.53,5,0,2500,0
8.362878,234,1,0,234,12,0,1200,234.802293
156.700478,1259.21,1,0,1259.21,21,0,6000,1178.012601
130.644698,338.79,0.916667,0,338.79,19,0,1500,196.79846
617.597272,0,0,0,0,0,1080.735496,1200,111.579389
169.600016,36.79,0.083333,0,36.79,1,2596.426866,1500,1086.495221
631.959341,0,0,0,0,0,19.388248,700,161.443162
98.937198,676.31,0.833333,601.31,75,17,0,1050,668.102469
1222.050009,0,0,0,0,0,1143.669546,2500,291.446692
92.859389,468.96,1,0,498.96,5,0,1000,348.784045
84.3929,141.84,0.75,0,141.84,23,0,1200,371.759761
287.589522,33.35,0.083333,0,33.35,1,0,6000,558.143294
5354.53794,0,0,0,0,0,8504.909507,7500,6438.405866
32.89402,271.68,0.666667,0,271.68,12,0,2400,226.744914
1445.383522,0,0,0,0,0,342.162677,1700,430.833894
1907.779363,2074.08,1,0,2074.08,17,0,1500,1796.60533
738.992204,0,0,0,0,0,186.282849,2000,386.913089
4.822037,58.32,0.833333,0,58.32,6,0,1000,65.76347
148.376249,600,0.083333,600,0,1,0,2500,731.400261
927.375909,0,0,0,0,0,2215.257509,6000,2734.344075
151.704474,0,0,0,0,0,87.794993,150,316.324154
72.351933,245.84,0.833333,0,245.84,10,0,1200,187.34317
2.907271,53,0.1,53,0,1,0,1000,239.669232
1347.883104,174.05,0.166667,69.55,104.5,3,1714.06927,3000,1711.864665
676.627063,330.83,0.25,330.83,0,4,4474.025579,6000,2180.100761
871.35543,174.93,0.083333,174.93,0,2,2621.431555,3000,4898.947715
1915.189848,0,0,0,0,0,1390.387875,2500,714.25653
851.880648,1476.7,0.636364,934.59,542.11,18,903.935644,1200,2207.649199
460.169381,2703.95,0.916667,10,2693.95,49,0,5000,2039.16951
177.371967,534,0.666667,0,534,8,0,3500,453.357965
25.882538,430.02,1,0.02,430,19,0,7000,372.95804
2378.150526,0,0,0,0,0,4059.469587,5000,349.448115
44.539341,94.3,0.25,71.8,22.5,4,0,2500,940.026302
38.424273,442.04,0.666667,0,442.04,12,0,2000,435.927928
894.99047,3184.54,1,2486.98,697.56,48,1578.893925,6500,3567.009988
1459.853158,1365,0.090909,1365,0,3,363.867229,1800,1751.977457
1572.097459,0,0,0,0,0,1128.876546,2500,402.317895
1646.38453,1047.34,0.583333,1047.34,0,51,146.650389,3000,462.848132
4218.956639,0,0,0,0,0,4734.304587,4500,5557.539676
45.22614,0,0,0,0,0,146.123548,150,298.10235
4661.423201,0,0,0,0,0,5263.831799,6500,2943.485063
1519.317855,0,0,0,0,0,548.289216,2000,456.098668
6306.826232,0,0,0,0,0,3090.205975,7500,1396.433544
32.916536,300.62,1,0,300.62,12,0,1200,301.102633
8.849404,220.99,0.916667,0,220.99,11,0,1000,286.305162
5.663355,35,0.083333,35,0,1,0,2500,394.761847
298.651615,0,0,0,0,0,470.488239,1000,309.69761
734.337883,55.68,0.166667,0,55.68,2,0,1000,938.997556
56.68168,827.2,1,0,827.2,20,0,1000,798.681574
66.048562,696.78,0.916667,0,696.78,17,0,2000,617.678129
4415.526081,0,0,0,0,0,1592.287186,4500,1357.018977
563.749251,5039.97,0.833333,5039.97,0,25,0,4000,4714.741294
37.980086,450,1,0,450,12,0,2700,425.280332
291.654079,1528.77,0.416667,1528.77,0,9,0,9000,930.081668
72.188087,117.9,0.083333,117.9,0,2,0,3400,14.500688
370.489944,1723.61,1,947.92,775.69,37,0,5000,1570.70073
623.095349,1010,0.25,1010,0,4,0,5000,2063.173023
18.287569,777,1,0,777,24,0,1200,706.055693
1421.169324,0,0,0,0,0,37.440222,1500,224.088112
16.821079,121.2,0.333333,0,121.2,4,0,7000,310.4036
1667.851788,0,0,0,0,0,5133.373227,3000,2822.457351
2933.577644,4562.57,1,3729.83,832.74,88,0,4000,4237.359587
42.286207,480.37,1,0,480.37,41,0,6000,326.059256
1125.697524,0,0,0,0,0,504.069794,1200,599.233796
25.998899,0,0,0,0,0,466.387778,4000,0
1794.531623,0,0,0,0,0,1050.199464,2500,2562.51109
207.099447,1764,1,0,1764,12,0,400,1667.797657
875.103005,0,0,0,0,0,2988.062451,2000,2168.617114
69.036727,760.79,0.166667,760.79,0,2,0,7000,187.452384
917.531824,0,0,0,0,0,1273.778445,1600,1498.695114
1969.647597,0,0,0,0,0,1973.843982,2000,2209.452275
25.72535,150.48,0.25,0,150.48,3,0,2500,558.52387
5091.643375,0,0,0,0,0,2302.860148,6000,1315.48708
2433.487018,0,0,0,0,0,348.296735,2500,527.171985
8465.296023,1066.91,1,817.43,249.48,23,1870.467411,17150,1742.775616
4616.991666,0,0,0,0,0,2810.591083,5000,584.413797
1452.616145,522.29,1,45.65,476.64,13,0,1500,851.338405
3681.031744,1922.39,0.583333,1376.54,545.85,29,0,10000,873.634965
1166.337059,0,0,0,0,0,182.229942,1200,381.331067
38.342505,134.28,0.083333,134.28,0,3,0,6000,361.809474
765.66511,0,0,0,0,0,924.627991,3000,703.772856
905.771358,116.15,0.166667,36.15,80,3,0,1000,267.661028
540.157857,181.5,0.833333,0,181.5,11,0,500,246.839723
1356.050482,65.82,1,39.9,25.92,14,0,4000,493.729322
779.431874,721.78,1,223.53,498.25,48,152.51189,1500,796.646284
106.752843,865.27,0.583333,637.89,227.38,25,0,2000,1229.490211
1029.85333,727.51,0.333333,727.51,0,2,1287.04473,2500,86.723976
313.802253,1146.37,0.583333,792.1,354.27,22,1429.340234,2000,2736.9303
2743.221459,0,0,0,0,0,776.01291,3000,668.207015
1100.505764,220,0.166667,220,0,2,0,1200,344.856423
335.95482,2178.13,1,1215.01,963.12,35,0,6000,2320.553403
31.552295,190.26,1,0,190.26,6,0,1500,113.704149
1441.591027,222.44,0.666667,0,222.44,8,0,1500,622.574342
1594.72697,0,0,0,0,0,266.997482,3000,662.208086
3771.944203,786.92,0.333333,299.21,487.71,11,960.999868,4500,1857.229391
2382.49454,0,0,0,0,0,2795.907452,3000,434.164247
331.554753,146.22,0.5,146.22,0,6,2819.32368,3000,4647.909943
3345.311478,767.13,1,20,747.13,70,0,3000,976.91687
